Customer_ID,Name,Segment,Monetary,Frequency,Recency,Churn_Proba,CLV_Pred,Risk_Tier,Winback_prioritaire
2089,Brooklyn Brooks,Online reguliers (Clothing),119.75,2,32,0.179933529113494,285.8932002397928,Moyen,0
5080,Lincoln Jackson 2,Chaussures ponctuels,75.6,1,26,0.17992842539885634,559.049226071082,Moyen,0
3420,Savannah Ramos,Online reguliers (Clothing),60.0,1,70,0.17980307735023493,498.1471664460096,Moyen,0
4533,Aurora Ramos,In-Store reguliers,225.0,1,68,0.17942080932005364,700.4901546468163,Moyen,0
3273,Madison Adams,Petits dormants (Accessoires),20.25,1,15,0.1793195028398666,671.8307632693571,Moyen,0
5682,Evelyn Ramirez 2,Online reguliers (Clothing),25.0,1,77,0.17899997527341882,297.284359473534,Moyen,0
5651,John Moore 3,Online reguliers (Clothing),58.5,1,90,0.17887020669160578,478.2982079689958,Moyen,0
2728,Nora Rodriguez,Online reguliers (Clothing),50.0,1,440,0.17879439811903317,297.99511240390444,Moyen,0
3100,Ella Davis,Petits dormants (Accessoires),38.4,1,37,0.1783955820779457,705.5509088871845,Moyen,0
4463,Diana Mitchell,In-Store reguliers,81.0,1,407,0.1781874721207662,251.6978664127589,Moyen,0
5440,Skylar Robinson,Petits dormants (Accessoires),187.75,3,7,0.17764156098120104,443.2405546651387,Moyen,0
2892,Natalie Cox,Online reguliers (Clothing),86.95,3,15,0.1775992973590425,814.5994893596192,Moyen,0
5974,Liam Roberts 2,Petits dormants (Accessoires),350.0,2,113,0.17703054577078603,383.5341369660466,Moyen,0
2323,Ryan Allen,In-Store reguliers,211.5,3,242,0.17621917144120772,388.32437337894095,Moyen,0
4759,Lydia Watson 3,Online reguliers (Clothing),260.0,1,8,0.175822601495861,420.96078246501105,Moyen,0
5918,Michael Wilson 2,Petits dormants (Accessoires),270.0,2,157,0.17564635878449247,450.46500868589857,Moyen,0
4573,Julia Taylor,Online reguliers (Clothing),287.25,4,28,0.17561031137978966,480.63321496829906,Moyen,0
5316,Maya Cruz 2,Online reguliers (Clothing),198.0,2,22,0.17539229832862552,883.0725060044632,Moyen,0
3854,Mason Peterson,Online reguliers (Clothing),50.0,1,56,0.1753175972283018,524.8025800794343,Moyen,0
3630,Samuel Bailey,Gros paniers occasionnels (Outerwear),781.9,5,11,0.175,678.0406765597497,Moyen,0
5501,Ryan Wright,Petits dormants (Accessoires),22.5,1,71,0.1749942159148243,405.3708205535229,Moyen,0
4457,Sophie Parker,Online reguliers (Clothing),535.0,8,11,0.17460784313725491,727.0951788140832,Moyen,0
2485,Jayden Sanchez,Online reguliers (Clothing),271.0,5,9,0.17451857543584073,620.3113916875867,Moyen,0
2129,Lily Murphy,Petits dormants (Accessoires),264.45,4,229,0.1741615024625267,367.35099431579596,Moyen,0
3392,Eva Thomas,Petits dormants (Accessoires),208.5,3,75,0.17405153698790377,775.2897573492138,Moyen,0
3993,Ella Evans 3,Online reguliers (Clothing),105.0,2,43,0.17308559840174115,647.6543798961474,Moyen,0
4471,Julian Hill,Online reguliers (Clothing),285.0,4,4,0.17238516220598196,407.6926851966071,Moyen,0
4937,Theodore Allen,Online reguliers (Clothing),74.5,2,204,0.17236132403384616,369.2060940702242,Moyen,0
2827,Daniel Morales,Online reguliers (Clothing),180.0,2,80,0.17192151077484896,325.791920578384,Moyen,0
2221,Hazel Lewis,Chaussures ponctuels,90.0,1,258,0.1709673591511129,198.49921078117484,Moyen,0
2349,Carter Thompson,Online reguliers (Clothing),189.0,3,58,0.1707307038389721,369.8853734402002,Moyen,0
4121,Emma Hall,Petits dormants (Accessoires),96.0,1,10,0.17072132413296212,674.4283292603683,Moyen,0
4210,Lydia Rogers 2,Online reguliers (Clothing),230.75,4,173,0.17012613175800806,460.4470535211319,Moyen,0
4951,Alexander Reyes,Gros paniers occasionnels (Outerwear),414.0,2,5,0.17004914179419883,339.4646805787208,Moyen,0
4773,Caroline Ortiz,Online reguliers (Clothing),654.65,10,118,0.17,1149.0232543445086,Moyen,0
2354,Ella Young,In-Store reguliers,515.3,11,223,0.17,1252.0195685993315,Moyen,0
3683,Ellie Mitchell,Petits dormants (Accessoires),19.12,1,24,0.1699131360793106,664.3814509256695,Moyen,0
4297,Ethan Wilson,Online reguliers (Clothing),50.0,1,157,0.1698490426627011,626.9036534001009,Moyen,0
2222,Wyatt Nguyen,Online reguliers (Clothing),162.0,3,34,0.16977423146986492,1048.4220010850063,Moyen,0
5453,Diana Carter,In-Store reguliers,175.0,3,385,0.16969839472716394,293.1610048575144,Moyen,0
5007,Noah Perez,Online reguliers (Clothing),130.0,1,22,0.1695767892249701,626.1480409201657,Moyen,0
5146,Nolan Reed,Petits dormants (Accessoires),20.25,1,15,0.16944558106271906,682.0841419632287,Moyen,0
5232,Maya Hill 2,In-Store reguliers,154.0,3,64,0.1685606774738341,1062.8550739768145,Moyen,0
3051,Madison Morris,In-Store reguliers,200.0,3,13,0.16853440419975096,585.7967028702441,Moyen,0
2446,Riley Diaz,In-Store reguliers,240.0,2,99,0.16836747175764785,420.1486444100889,Moyen,0
5925,Eleanor Gonzalez 2,Chaussures ponctuels,189.0,3,97,0.16825711267508855,670.672080186472,Moyen,0
4588,Isaiah Chavez,Online reguliers (Clothing),40.5,1,40,0.16806612100050247,351.5387541047674,Moyen,0
2698,Audrey Cooper,Online reguliers (Clothing),298.0,3,124,0.1665719308904906,420.72849719096047,Moyen,0
3987,Joseph Ramos,Online reguliers (Clothing),130.0,1,20,0.16628531934474494,612.4189176598259,Moyen,0
3564,Jonathan Johnson,Online reguliers (Clothing),142.0,2,77,0.16603445213543921,289.9801678502196,Moyen,0
2208,Joseph Gutierrez,Online reguliers (Clothing),175.0,4,241,0.16594553026249131,357.63743168842103,Moyen,0
4170,Eli Jackson,In-Store reguliers,100.0,1,96,0.16589380150748503,348.8703413037307,Moyen,0
5178,Maya Diaz 2,Gros paniers occasionnels (Outerwear),700.0,4,83,0.16577059708841727,472.9010236233295,Moyen,0
4469,Eva Perez,Gros paniers occasionnels (Outerwear),471.0,4,69,0.16524269853012657,466.7730565693857,Moyen,0
2739,Connor Jackson 2,In-Store reguliers,204.0,2,137,0.1646412706066955,438.05117829163714,Moyen,0
2273,Liam Allen,Online reguliers (Clothing),288.25,3,33,0.16454809746906077,363.62136965727666,Moyen,0
4550,Grace Davis,Online reguliers (Clothing),205.0,6,73,0.16454700477320677,865.6286275407091,Moyen,0
3493,Caleb Adams,Petits dormants (Accessoires),96.0,1,1,0.1645038344445887,336.2528760714155,Moyen,0
5056,Christian Cox 2,In-Store reguliers,139.0,2,198,0.16409115782354478,462.26605597037155,Moyen,0
4972,Nolan Ortiz 2,Online reguliers (Clothing),262.25,4,15,0.16408721391702977,502.27095757068355,Moyen,0
3836,Aaron Sanchez,In-Store reguliers,215.0,2,80,0.16385902643032643,284.03874766533795,Moyen,0
5064,Madison Ramos 2,Online reguliers (Clothing),114.5,3,143,0.16348556120167587,353.7676041303905,Moyen,0
2839,Naomi Walker,Online reguliers (Clothing),60.0,1,121,0.1633118755662105,290.61811846092655,Moyen,0
4713,William Bailey,In-Store reguliers,150.0,1,67,0.1631940347234466,822.8633857026206,Moyen,0
4979,Bob Campbell,Chaussures ponctuels,191.0,2,109,0.162655493951814,278.2651396509142,Moyen,0
2744,Gabriel Howard,In-Store reguliers,180.0,1,244,0.1623664226838168,324.07282327207054,Moyen,0
4924,Lincoln Cruz,Online reguliers (Clothing),232.12,5,132,0.16235444883413183,600.2605384986673,Moyen,0
5901,Hannah Richardson,Online reguliers (Clothing),77.5,2,220,0.161758973202577,263.84823981983243,Moyen,0
2541,Ethan Reed,Online reguliers (Clothing),205.75,5,2,0.16170439302481554,940.7213955640441,Moyen,0
2730,Charlie Hill,Chaussures ponctuels,144.0,1,201,0.16089269919934865,416.5557364885301,Moyen,0
5846,Charlie Bailey,Online reguliers (Clothing),191.0,3,298,0.16067725151032752,281.0832699579644,Moyen,0
2861,Ethan Phillips,Petits dormants (Accessoires),250.0,3,3,0.1600862057802711,704.8201961541646,Moyen,0
4350,Sophie Harris,Online reguliers (Clothing),254.75,3,146,0.16000079157411995,287.05617653784236,Moyen,0
5917,Penelope Morales 2,In-Store reguliers,35.0,1,300,0.15982118218346172,207.65171937183584,Moyen,0
4110,Isaac Scott 2,Petits dormants (Accessoires),101.0,2,121,0.15941515325474356,512.418759329794,Moyen,0
3307,Ryan Gonzalez,Online reguliers (Clothing),55.0,1,63,0.15889295429190844,519.6352620207348,Moyen,0
5466,Kinsley Jones 2,Chaussures ponctuels,120.0,2,70,0.15884860843052498,196.70611592998773,Moyen,0
3861,Nathan Davis,Chaussures ponctuels,195.0,3,383,0.1579634664071608,840.1747915470733,Moyen,0
2447,Lincoln Nguyen,Chaussures ponctuels,372.0,2,162,0.15781929032558012,528.7800781736513,Moyen,0
3305,Theo Edwards,Chaussures ponctuels,171.0,1,139,0.15770096695137917,267.13169850409724,Moyen,0
3457,Penelope Thomas,Chaussures ponctuels,270.0,1,24,0.1576587412565871,374.7869881264219,Moyen,0
5591,Brooklyn Carter,Online reguliers (Clothing),123.25,2,13,0.15719080147864084,538.9939397223917,Moyen,0
5851,Maya Cox,Online reguliers (Clothing),260.0,3,5,0.15708569411149154,337.3433301343856,Moyen,0
3023,Caleb Scott,Chaussures ponctuels,291.0,3,96,0.15706297151824175,443.25706406213453,Moyen,0
2567,Charlie Stewart,In-Store reguliers,297.5,4,73,0.1569209532006304,391.39061092755605,Moyen,0
3969,Ryan Taylor 2,In-Store reguliers,192.5,3,3,0.15681187786545914,395.22057265490184,Moyen,0
3592,Michael Phillips,In-Store reguliers,613.5,4,56,0.15662882947527929,449.7843555794763,Moyen,0
3319,Willow Richardson,Online reguliers (Clothing),225.5,3,351,0.1566235001555118,310.26875382381445,Moyen,0
4984,Samantha White,Online reguliers (Clothing),284.95,4,32,0.15658661262019383,374.4316106560684,Moyen,0
3076,Zoe Richardson,Petits dormants (Accessoires),208.3,4,15,0.1562785395576431,1126.6161568622085,Moyen,0
4702,Elias Sanchez,Online reguliers (Clothing),235.0,3,21,0.1561695127569097,395.22238747847024,Moyen,0
5395,Lily Cox,Gros paniers occasionnels (Outerwear),202.5,2,54,0.15612890849502722,262.78535040191144,Moyen,0
4027,Eva Cox,Gros paniers occasionnels (Outerwear),300.0,1,85,0.15607237229813847,427.0913282161449,Moyen,0
2290,Victoria Walker,In-Store reguliers,45.25,2,41,0.15590616720201414,594.9138931583375,Moyen,0
2124,Aiden Parker,Online reguliers (Clothing),270.0,4,218,0.1553965826669396,399.63079329818254,Moyen,0
2391,Isabella Rogers,Online reguliers (Clothing),197.5,3,117,0.15514956780177472,345.6119157239331,Moyen,0
3657,William Rivera,In-Store reguliers,279.0,3,166,0.15505349598856902,411.27460968568187,Moyen,0
3706,Jacob Howard,In-Store reguliers,200.2,3,248,0.15493640125240707,314.1165050278416,Moyen,0
5586,Wyatt Lewis 3,In-Store reguliers,55.0,2,96,0.15460993166496656,259.00749355351036,Moyen,0
5499,Alice Edwards 3,Chaussures ponctuels,238.12,5,244,0.15410477817005425,616.6094313339519,Moyen,0
5936,Daniel Evans 2,Chaussures ponctuels,307.5,6,112,0.1539588487528315,721.4485111583672,Moyen,0
3435,Ivy Young,Online reguliers (Clothing),25.0,1,294,0.1539011466617977,426.28791972689777,Moyen,0
5684,Evelyn Kim,Petits dormants (Accessoires),19.12,1,12,0.15390057601850077,629.8223709048301,Moyen,0
4656,Anna Murphy,Petits dormants (Accessoires),20.4,1,14,0.15377557601850078,656.2408374432387,Moyen,0
3837,Alice King 2,Chaussures ponctuels,330.0,1,128,0.15346980991830234,314.7099939734255,Moyen,0
4624,Dylan Perez,Online reguliers (Clothing),45.0,1,52,0.1532193292497308,550.9313711718544,Moyen,0
4473,Maya Collins,Online reguliers (Clothing),192.9,5,73,0.15284716098070716,616.9528014012232,Moyen,0
4056,Samantha Morris,Chaussures ponctuels,76.5,1,231,0.15272178977007253,267.498035862832,Moyen,0
3803,Julian Lopez,Chaussures ponctuels,330.0,1,126,0.15154917379492377,544.0721342718119,Moyen,0
5588,Theodore Collins,Petits dormants (Accessoires),244.5,5,69,0.15138029326288144,558.7088741897337,Moyen,0
4676,Addison Wright,In-Store reguliers,351.0,3,35,0.15113772664856445,443.55330177564485,Moyen,0
3357,Lily Rivera,Online reguliers (Clothing),52.25,1,142,0.15100698026258527,512.9071162808841,Moyen,0
2056,Stella Wright,In-Store reguliers,280.0,4,137,0.15068545326503557,394.5867350829477,Moyen,0
4897,Violet Richardson 2,Gros paniers occasionnels (Outerwear),403.0,3,20,0.15059934104161385,429.8288947356652,Moyen,0
5174,Charles Phillips 2,Online reguliers (Clothing),44.0,1,44,0.15043390757586203,675.5681338552334,Moyen,0
5029,Harper Martinez 2,Petits dormants (Accessoires),80.0,2,21,0.1500087018724026,463.54046548334816,Moyen,0
2637,Jaxon Rogers 2,Petits dormants (Accessoires),63.0,1,45,0.15000792541149452,515.6155438893916,Moyen,0
5362,Mason Walker,In-Store reguliers,220.5,5,135,0.14997705889626975,628.149279694453,Faible,0
3827,Bob Cooper,Petits dormants (Accessoires),32.0,1,139,0.1499369169684377,487.6246131867519,Faible,0
3238,Hazel Cruz,Online reguliers (Clothing),227.38,5,20,0.1499360511948155,782.4010577293801,Faible,0
4725,Leo Rodriguez,Petits dormants (Accessoires),605.4,11,155,0.14980000000000002,1258.9234723951595,Faible,0
4257,Layla Cruz,Online reguliers (Clothing),28.0,1,41,0.14940087960126,657.320013242957,Faible,0
2419,Leo Hill,Online reguliers (Clothing),55.0,1,61,0.1492490796480338,552.5221950066086,Faible,0
5414,Zoe Adams,In-Store reguliers,50.0,1,258,0.1489485826654552,436.1172202875786,Faible,0
4327,Eli Allen 2,In-Store reguliers,404.25,4,226,0.14882739328688546,442.18373774784914,Faible,0
3029,Gabriel Miller 2,In-Store reguliers,340.0,3,212,0.1488246127840239,450.2932345903127,Faible,0
2737,Mateo Parker,Online reguliers (Clothing),602.0,10,30,0.1487990328820116,1171.034229956836,Faible,0
2854,Aurora Reyes,Online reguliers (Clothing),238.38,4,357,0.14870256425138773,459.5771375313545,Faible,0
3936,Logan Green,Online reguliers (Clothing),218.5,3,3,0.14867853675802967,369.65628282634674,Faible,0
2766,Noah Martin,Online reguliers (Clothing),207.0,2,33,0.14863637528100582,416.4278676544061,Faible,0
5866,Harper Evans,Online reguliers (Clothing),55.0,1,149,0.14860517419841265,474.32274822391594,Faible,0
4991,Isabella Brooks,Chaussures ponctuels,206.0,5,230,0.1481197168942416,665.1684636891492,Faible,0
2995,Ethan Morris,Online reguliers (Clothing),389.5,2,16,0.1479064942047126,1341.4607011785274,Faible,0
2847,Jackson Ward,Chaussures ponctuels,324.0,1,200,0.14761195600825208,609.7976521631277,Faible,0
4517,Hannah Bailey,Online reguliers (Clothing),290.5,4,102,0.14716602917126478,322.41777228244393,Faible,0
2422,Layla Jones,Online reguliers (Clothing),289.0,6,56,0.14709400684616442,777.5055405962163,Faible,0
5913,Caleb Chavez,Online reguliers (Clothing),275.0,3,431,0.14676003425030662,379.3326457125671,Faible,0
3289,Emily Gonzalez,In-Store reguliers,75.0,1,9,0.1464004939625486,506.8278528175293,Faible,0
4299,Theo Johnson,Online reguliers (Clothing),255.75,5,5,0.14630389549400388,512.4615515771255,Faible,0
5205,Ella Peterson,Gros paniers occasionnels (Outerwear),266.25,3,322,0.14549702445018028,411.1203545598788,Faible,0
4146,Sofia Collins,Petits dormants (Accessoires),19.2,1,33,0.1453742148794041,440.0323175546693,Faible,0
2588,Lily Mitchell,Online reguliers (Clothing),96.0,1,29,0.14527616275033042,467.1389456114972,Faible,0
4490,Anna Carter,Online reguliers (Clothing),55.0,1,28,0.14506012538826807,637.9111539361326,Faible,0
3082,Ryan Watson,Petits dormants (Accessoires),19.2,1,30,0.1449948479981894,410.920331580398,Faible,0
3255,Zoe Sanchez,Online reguliers (Clothing),146.0,2,18,0.1448991181513996,921.428271536684,Faible,0
4568,Skylar Garcia,Chaussures ponctuels,260.0,3,354,0.14485815087254042,424.4406268969633,Faible,0
2264,Jaxon Green,Chaussures ponctuels,220.0,1,326,0.14433674849697323,245.33798871072926,Faible,0
2642,Asher Kim,Chaussures ponctuels,60.0,1,389,0.14417673633383896,344.984260354582,Faible,0
3179,Henry Hall,Chaussures ponctuels,405.0,5,8,0.1441204667396072,515.3378489230681,Faible,0
3911,Olivia Turner,In-Store reguliers,460.0,3,428,0.1439675747306222,476.45405732817335,Faible,0
3500,Lincoln Hernandez,Online reguliers (Clothing),191.5,5,22,0.1435367051612282,728.8579280046414,Faible,0
4461,Kinsley Turner 2,Petits dormants (Accessoires),45.0,1,24,0.1432343098598485,686.1022007478058,Faible,0
2867,Eva Morales,Gros paniers occasionnels (Outerwear),186.0,2,229,0.1430692053042409,261.80337813599925,Faible,0
4025,Alice Torres,Online reguliers (Clothing),166.5,2,21,0.14290859369080514,810.0854139613257,Faible,0
2218,Olivia Hill,Chaussures ponctuels,198.0,1,88,0.14279755057145319,717.7643052085608,Faible,0
4217,Sadie Miller,Petits dormants (Accessoires),160.0,2,6,0.14244144303988304,824.9607064001441,Faible,0
2802,Savannah Mitchell 2,Online reguliers (Clothing),33.25,1,171,0.1422867882279167,398.6863498689894,Faible,0
5099,Kennedy Brown,Online reguliers (Clothing),140.0,1,14,0.14204363343509843,573.7207493513375,Faible,0
4792,Leo Lewis,Petits dormants (Accessoires),32.0,1,14,0.14189934251846112,551.9500007826942,Faible,0
2460,Diana Brooks,Petits dormants (Accessoires),238.5,3,43,0.1417646837472422,790.3490687659878,Faible,0
4179,Lucas Wilson,Online reguliers (Clothing),173.0,3,57,0.1417147313194989,633.4810243580781,Faible,0
2375,Anthony Collins,Online reguliers (Clothing),645.0,5,43,0.14092845993817163,465.79305751131324,Faible,0
5457,Cora Carter,Online reguliers (Clothing),100.0,2,52,0.14074194762572934,490.841465557432,Faible,0
3214,Aiden Watson,Online reguliers (Clothing),225.5,4,0,0.14060989822950296,1125.8390550277818,Faible,0
3860,Eva Jackson,Online reguliers (Clothing),80.0,2,224,0.14020842167305264,447.0729017921043,Faible,0
4235,Evelyn Bailey,In-Store reguliers,253.0,3,106,0.1400966924394361,390.48296586785256,Faible,0
3662,Sebastian Thomas 2,Online reguliers (Clothing),45.0,1,60,0.14004005987144383,498.93745986875496,Faible,0
4090,Emma Miller 2,Online reguliers (Clothing),31.5,1,135,0.14000542462399124,436.07171558490654,Faible,0
4340,Genesis Edwards,Online reguliers (Clothing),763.45,9,13,0.14,1072.991369355125,Faible,0
4361,Sadie Nguyen,Chaussures ponctuels,243.0,1,29,0.13979417244653594,704.2010378659054,Faible,0
3382,Emily Johnson,Online reguliers (Clothing),175.0,2,28,0.1397293882632627,298.2468915255664,Faible,0
4583,Christian Edwards,Chaussures ponctuels,329.0,5,1,0.13972025882478006,600.2537515110716,Faible,0
2169,Skylar Roberts,Online reguliers (Clothing),1005.0,6,26,0.13971014492753622,780.3644220480585,Faible,0
4453,Claire Nguyen 2,Online reguliers (Clothing),202.3,5,19,0.13965567141198218,578.1774494107381,Faible,0
4592,Kennedy Roberts,Online reguliers (Clothing),203.0,3,56,0.13960265447226733,859.5415843947372,Faible,0
3202,Jonathan Jackson,In-Store reguliers,1315.5,11,38,0.1394078431372549,1175.660447566155,Faible,0
2198,Emily Jones,Chaussures ponctuels,218.8,4,45,0.13932679382965835,484.25635272758603,Faible,0
5873,Jacob Peterson,Online reguliers (Clothing),832.38,9,37,0.13927368421052633,1157.6485629991764,Faible,0
2233,Aaron Roberts,In-Store reguliers,256.75,4,41,0.1391575822883099,469.57657252093026,Faible,0
3422,Anna Harris,Chaussures ponctuels,90.0,1,22,0.13885539032101119,678.0108506918089,Faible,0
5665,Sebastian Rivera,Online reguliers (Clothing),337.6,5,202,0.13872459577920096,481.1433996486015,Faible,0
5543,Wyatt Nguyen 2,Gros paniers occasionnels (Outerwear),494.0,3,100,0.13853999635617684,446.4060254148413,Faible,0
2859,Jeremiah Gonzalez,Petits dormants (Accessoires),20.25,1,24,0.13850808106271903,438.9666365147772,Faible,0
4447,Samantha Anderson,Online reguliers (Clothing),75.0,1,49,0.1379271261023669,549.4306626135584,Faible,0
2108,Thomas Lee,Chaussures ponctuels,60.0,1,49,0.13784479498994698,414.1621299527994,Faible,0
3162,Diana Stewart,Online reguliers (Clothing),212.0,3,3,0.13733240746203085,843.749820287776,Faible,0
5176,Hunter Bailey,Chaussures ponctuels,72.0,1,19,0.13692717831813575,698.7739944684939,Faible,0
2022,Theo Brown,Petits dormants (Accessoires),42.95,2,44,0.13656489818241455,496.33411778753356,Faible,0
4604,Ethan Peterson,Online reguliers (Clothing),525.0,4,247,0.13652020028218537,540.8177698777977,Faible,0
5289,Leah Baker 2,Chaussures ponctuels,390.0,3,1,0.13650451059883287,394.902129446852,Faible,0
2367,Adrian Moore,Online reguliers (Clothing),388.75,4,235,0.13620587938739023,397.55565594369295,Faible,0
4854,Lily Evans,In-Store reguliers,65.0,2,343,0.1359858211058884,458.4603254237004,Faible,0
3186,Lucy Cooper,Chaussures ponctuels,184.0,3,93,0.13583979651753383,640.9461472663455,Faible,0
2685,Ryan Anderson,In-Store reguliers,517.0,4,40,0.13567806622601142,545.4324806142541,Faible,0
5353,Landon Williams 2,Gros paniers occasionnels (Outerwear),174.0,2,19,0.13510711751448418,1110.6137628465865,Faible,0
5150,Savannah Baker 2,In-Store reguliers,214.0,2,28,0.1349673839891793,593.8539572909652,Faible,0
3626,David Harris,Online reguliers (Clothing),244.0,4,15,0.1349004122196049,334.95391867797423,Faible,0
5739,Logan Peterson,Chaussures ponctuels,74.8,2,249,0.1348289882067177,213.09242944865673,Faible,0
4855,Mateo Kelly,In-Store reguliers,123.5,3,34,0.1347709545369404,504.3100881976966,Faible,0
3658,Savannah Richardson,Petits dormants (Accessoires),119.19999999999999,4,1,0.13470143709657775,975.3796903989169,Faible,0
2141,Samuel Hernandez,Chaussures ponctuels,60.0,1,54,0.1346357485539079,571.1131017285559,Faible,0
2556,Aaron Chavez,In-Store reguliers,80.0,2,44,0.13447790238856497,368.35723710929034,Faible,0
3016,Scarlett Ward,Online reguliers (Clothing),233.5,6,39,0.13431044847104087,1171.188777360613,Faible,0
5519,Anna Taylor,Online reguliers (Clothing),523.75,4,224,0.13402970110187298,525.3825781653643,Faible,0
4828,Henry Scott,In-Store reguliers,834.85,11,41,0.13390706450197457,1123.1586399304335,Faible,0
4286,Madison Parker,In-Store reguliers,169.2,4,45,0.13375616951478186,450.9227571848988,Faible,0
5681,Jackson Adams 2,In-Store reguliers,164.0,3,118,0.13360321871078373,380.1764432504953,Faible,0
3834,Emily Collins,Chaussures ponctuels,30.0,1,71,0.13349153452129514,377.4593234475321,Faible,0
2130,Natalie Cruz,Petits dormants (Accessoires),64.0,1,10,0.1334510289246919,748.4216847472073,Faible,0
4657,Amelia White,Online reguliers (Clothing),60.0,1,51,0.13309557632665608,524.7752664181742,Faible,0
4454,Naomi Anderson,Petits dormants (Accessoires),255.0,1,36,0.13301464201222885,719.011074735087,Faible,0
4838,Maya Morris 2,Chaussures ponctuels,110.0,1,181,0.13289488792538162,259.3538724805109,Faible,0
5964,Jonathan Nguyen,Online reguliers (Clothing),51.0,1,41,0.13269949410119863,633.5457050512305,Faible,0
5794,Isaiah Ramirez,Online reguliers (Clothing),61.75,1,83,0.13265767342727577,426.6499958069024,Faible,0
5518,Hazel Johnson,Chaussures ponctuels,90.0,1,99,0.13198577161777963,494.6565676011854,Faible,0
5319,Claire Nguyen 3,In-Store reguliers,213.0,4,66,0.13182493619064323,520.2282893824291,Faible,0
4152,Chloe Flores 2,Gros paniers occasionnels (Outerwear),322.0,3,171,0.13176063015392736,419.8506423726202,Faible,0
3503,Eva Nguyen,Online reguliers (Clothing),42.5,1,23,0.13164477730047522,280.97706384902534,Faible,0
3180,Ivy Brooks,Online reguliers (Clothing),153.9,2,33,0.1315855286021536,1573.1393662774803,Faible,0
3249,Allison Lee,Gros paniers occasionnels (Outerwear),192.0,1,37,0.1314813822040658,653.6104037766793,Faible,0
4520,Sofia Peterson 2,In-Store reguliers,302.5,6,61,0.13144844602874547,822.3995758445039,Faible,0
5372,Sofia Brown,Chaussures ponctuels,323.0,3,123,0.13135325731473624,426.95650818779274,Faible,0
5525,Kennedy Roberts 2,In-Store reguliers,318.0,4,64,0.1300331109597788,476.7468540156035,Faible,0
2206,Isabella Moore,Online reguliers (Clothing),193.2,3,14,0.13000458438373536,604.9909081989776,Faible,0
2258,Grace Murphy,Online reguliers (Clothing),1100.2,12,22,0.13,1133.5605744447694,Faible,0
4241,Amelia Williams,Online reguliers (Clothing),164.75,3,121,0.12990418743158982,342.7454237622626,Faible,0
3532,Diana Morales,Petits dormants (Accessoires),1082.0,9,63,0.12947368421052632,1197.0378194502587,Faible,0
2270,Caleb Walker,In-Store reguliers,1105.4,12,2,0.12933962264150942,1336.3064859354245,Faible,0
4262,Hunter Gutierrez,In-Store reguliers,603.0,9,27,0.1292886942010847,1178.420288940055,Faible,0
2430,Owen White,In-Store reguliers,225.0,1,110,0.1290811731976504,671.3231311463898,Faible,0
5168,Thomas Wright,Online reguliers (Clothing),226.6,4,69,0.12887122368103923,369.3485507172391,Faible,0
3166,Violet Jackson,Online reguliers (Clothing),758.75,10,40,0.12851612903225806,1222.9157453596529,Faible,0
5132,Isaac Gonzalez 2,Online reguliers (Clothing),870.0,6,202,0.1284871794871795,647.8210615397401,Faible,0
5985,Lydia Hernandez 2,In-Store reguliers,311.3,4,9,0.12842454170392714,362.57225278480286,Faible,0
5323,Maya Brown 2,Chaussures ponctuels,90.0,1,16,0.12793646179401993,579.3378804303532,Faible,0
5018,Ellie Cruz,In-Store reguliers,45.0,1,62,0.127923301471484,436.8600121536749,Faible,0
3921,Addison Young,Gros paniers occasionnels (Outerwear),450.0,1,122,0.1277412172779654,348.3986361833517,Faible,0
2753,Alexander Hill,In-Store reguliers,108.0,1,41,0.1277371287790832,530.2775284082957,Faible,0
4554,Madison Ramirez 2,Online reguliers (Clothing),22.5,1,174,0.1275190652552927,357.15817208347335,Faible,0
3890,Alice Morris,In-Store reguliers,135.0,1,35,0.12722160685222694,455.9881796838555,Faible,0
2382,Isabella Brown,In-Store reguliers,348.0,4,67,0.12715762373164138,448.5759987263557,Faible,0
5285,Lily Ortiz,In-Store reguliers,283.0,4,57,0.12698882596927008,445.28960357351053,Faible,0
3425,Victoria Jones,In-Store reguliers,150.4,3,144,0.1269499606285439,382.2140571743744,Faible,0
2014,William Cruz,Chaussures ponctuels,53.8,2,385,0.12683290544375347,286.9681152978392,Faible,0
5265,Allison Parker,Online reguliers (Clothing),235.0,3,0,0.1267976191221284,500.8520911245993,Faible,0
4430,Jackson Williams,Petits dormants (Accessoires),48.0,1,9,0.12661249612440986,485.4710930800357,Faible,0
3791,Jackson Peterson,Petits dormants (Accessoires),43.2,1,92,0.1265388998681182,233.82188276634704,Faible,0
5990,Noah Green,Petits dormants (Accessoires),100.8,2,14,0.12650999458582837,795.6723098162641,Faible,0
3442,Savannah Miller,Gros paniers occasionnels (Outerwear),255.0,2,86,0.12642719847117725,308.2510107667101,Faible,0
4596,Diana Martinez,Online reguliers (Clothing),75.0,1,68,0.12635201521066877,567.479252620822,Faible,0
3078,Lydia Garcia,Gros paniers occasionnels (Outerwear),280.0,3,130,0.1263453867033373,349.54291228902815,Faible,0
2388,Diana Jackson,In-Store reguliers,355.0,4,28,0.12629676775172038,372.72614125598574,Faible,0
3885,Sophie Lee,Online reguliers (Clothing),235.0,2,61,0.12621543121986017,688.4082572183563,Faible,0
3007,Ivy Green,Chaussures ponctuels,115.5,2,146,0.12618715080486276,407.52066905832805,Faible,0
